x,y,pmi,count
comes,no,-0.03323188937333252,18
rosalind,what,-0.03324501924781334,10
what,rosalind,-0.03324501924781334,10
but,hour,-0.033249912642438095,16
hour,but,-0.033249912642438095,16
never,they,-0.03326459249550435,20
they,never,-0.03326459249550435,20
obey,my,-0.033272113462556034,8
my,obey,-0.033272113462556034,8
make,caesar,-0.03328797049640987,8
caesar,make,-0.03328797049640987,8
dost,for,-0.03333877880620971,26
for,dost,-0.03333877880620971,26
when,makes,-0.033354110736303934,6
makes,when,-0.033354110736303934,6
ever,from,-0.03336344901030821,13
from,ever,-0.03336344901030821,13
than,husband,-0.033371867222540014,5
husband,than,-0.033371867222540014,5
worship,not,-0.03337766510163352,7
not,health,-0.03337766510163352,7
not,kingdom,-0.03337766510163352,7
not,worship,-0.03337766510163352,7
health,not,-0.03337766510163352,7
kingdom,not,-0.03337766510163352,7
fal,and,-0.03339589986198598,31
and,fal,-0.03339589986198598,31
do,horse,-0.03339940645889587,7
horse,do,-0.03339940645889587,7
d,my,-0.033399715779296874,820
my,d,-0.033399715779296874,820
thou,there,-0.03340129696026558,92
there,thou,-0.03340129696026558,92
have,good,-0.03342512955988974,131
good,have,-0.03342512955988974,131
desdemona,by,-0.033432534053404836,7
by,desdemona,-0.033432534053404836,7
above,me,-0.03343563963583876,9
me,above,-0.03343563963583876,9
own,when,-0.033448738578905866,13
when,own,-0.033448738578905866,13
king,come,-0.03347625534054247,57
come,king,-0.03347625534054247,57
i,won,-0.033479568308523174,16
won,i,-0.033479568308523174,16
her,therefore,-0.03348273824703212,18
therefore,her,-0.03348273824703212,18
think,o,-0.033484688966922006,26
o,think,-0.033484688966922006,26
york,not,-0.03350666984991709,33
not,york,-0.03350666984991709,33
long,here,-0.03350809692218645,9
here,long,-0.03350809692218645,9
on,please,-0.03353200517405948,10
please,on,-0.03353200517405948,10
it,through,-0.03353828389068105,15
through,it,-0.03353828389068105,15
jove,to,-0.03354348512564722,13
to,double,-0.03354348512564722,13
to,jove,-0.03354348512564722,13
double,to,-0.03354348512564722,13
dark,for,-0.03354504548399029,5
for,dark,-0.03354504548399029,5
for,return,-0.03354504548399029,15
for,blow,-0.03354504548399029,5
return,for,-0.03354504548399029,15
blow,for,-0.03354504548399029,5
or,thee,-0.03354706894526615,58
thee,or,-0.03354706894526615,58
know,put,-0.03356191451039657,7
put,know,-0.03356191451039657,7
and,rome,-0.033598396476790554,71
rome,and,-0.033598396476790554,71
d,valiant,-0.03360819982861522,11
valiant,d,-0.03360819982861522,11
of,hath,-0.03362495649209135,266
hath,of,-0.03362495649209135,266
am,and,-0.03362725037720332,435
and,am,-0.03362725037720332,435
master,ay,-0.033631970878587776,5
ay,master,-0.033631970878587776,5
be,prove,-0.03364650848739434,14
prove,be,-0.03364650848739434,14
upon,words,-0.03364935386989565,6
words,upon,-0.03364935386989565,6
another,not,-0.03365227433108225,31
not,another,-0.03365227433108225,31
or,such,-0.03365687514086598,26
such,or,-0.03365687514086598,26
was,how,-0.03368251685759978,38
how,was,-0.03368251685759978,38
this,lord,-0.03369062202165482,159
lord,this,-0.03369062202165482,159
where,some,-0.03369642931104555,14
where,away,-0.03369642931104555,9
away,where,-0.03369642931104555,9
some,where,-0.03369642931104555,14
heart,old,-0.03370246425499489,6
old,heart,-0.03370246425499489,6
as,the,-0.033704107052698135,997
the,as,-0.033704107052698135,997
but,hair,-0.03371815471680304,6
but,grace,-0.03371815471680304,30
but,mock,-0.03371815471680304,6
but,hell,-0.03371815471680304,9
grace,but,-0.03371815471680304,30
mock,but,-0.03371815471680304,6
hair,but,-0.03371815471680304,6
hell,but,-0.03371815471680304,9
of,between,-0.033721007467138006,33
between,of,-0.033721007467138006,33
will,our,-0.03373028580954826,117
our,will,-0.03373028580954826,117
i,cast,-0.033748398079968794,17
i,lysander,-0.033748398079968794,17
cast,i,-0.033748398079968794,17
lysander,i,-0.033748398079968794,17
he,trust,-0.03374993622290978,9
trust,he,-0.03374993622290978,9
weary,and,-0.033755266437644885,16
wounded,and,-0.033755266437644885,8
cat,and,-0.033755266437644885,8
and,tear,-0.033755266437644885,16
and,misery,-0.033755266437644885,8
and,cat,-0.033755266437644885,8
and,stroke,-0.033755266437644885,8
and,wounded,-0.033755266437644885,8
and,weary,-0.033755266437644885,16
and,charm,-0.033755266437644885,8
and,mountain,-0.033755266437644885,8
tear,and,-0.033755266437644885,16
mountain,and,-0.033755266437644885,8
misery,and,-0.033755266437644885,8
stroke,and,-0.033755266437644885,8
charm,and,-0.033755266437644885,8
us,antony,-0.03375539574123272,7
antony,us,-0.03375539574123272,7
be,my,-0.03375933667124693,644
my,be,-0.03375933667124693,644
more,being,-0.033766127804822146,12
being,more,-0.033766127804822146,12
wilt,man,-0.03377029125688704,5
man,wilt,-0.03377029125688704,5
ourselves,with,-0.03377349786356703,7
with,ourselves,-0.03377349786356703,7
thou,alone,-0.033803235426626194,10
thou,things,-0.033803235426626194,14
thou,work,-0.033803235426626194,8
thou,justice,-0.033803235426626194,10
thou,viola,-0.033803235426626194,6
work,thou,-0.033803235426626194,8
things,thou,-0.033803235426626194,14
alone,thou,-0.033803235426626194,10
justice,thou,-0.033803235426626194,10
viola,thou,-0.033803235426626194,6
shall,life,-0.03380895514874128,25
life,shall,-0.03380895514874128,25
safe,the,-0.03385300896478971,16
the,fellow,-0.03385300896478971,64
the,safe,-0.03385300896478971,16
fellow,the,-0.03385300896478971,64
shall,death,-0.03386811393130189,26
death,shall,-0.03386811393130189,26
tis,friend,-0.033874545564020614,5
friend,tis,-0.033874545564020614,5
is,soft,-0.033890712393316924,9
soft,is,-0.033890712393316924,9
last,by,-0.03390639605557555,8
by,last,-0.03390639605557555,8
keep,lord,-0.033910316882644356,12
lord,keep,-0.033910316882644356,12
we,from,-0.03391177597557221,74
from,we,-0.03391177597557221,74
to,she,-0.03391900999288655,340
she,to,-0.03391900999288655,340
it,wars,-0.03397063283818823,8
wars,it,-0.03397063283818823,8
of,other,-0.033984296036525495,97
other,of,-0.033984296036525495,97
wrongs,to,-0.03400772299123468,11
to,wrongs,-0.03400772299123468,11
means,you,-0.034012815520122225,27
you,means,-0.034012815520122225,27
thy,together,-0.034036669202589624,8
at,such,-0.034036669202589624,28
such,at,-0.034036669202589624,28
such,most,-0.034036669202589624,13
most,such,-0.034036669202589624,13
together,thy,-0.034036669202589624,8
now,like,-0.03405204609268888,40
like,now,-0.03405204609268888,40
bid,shall,-0.0340652516931541,10
shall,bid,-0.0340652516931541,10
falstaff,so,-0.034081290832222874,18
so,falstaff,-0.034081290832222874,18
these,and,-0.03409258255705147,264
and,these,-0.03409258255705147,264
whose,out,-0.03409920710778851,7
out,whose,-0.03409920710778851,7
grave,are,-0.03413796575181592,5
are,see,-0.03413796575181592,39
are,blood,-0.03413796575181592,18
are,foot,-0.03413796575181592,5
are,done,-0.03413796575181592,18
are,grave,-0.03413796575181592,5
are,mercy,-0.03413796575181592,5
mercy,are,-0.03413796575181592,5
see,are,-0.03413796575181592,39
blood,are,-0.03413796575181592,18
done,are,-0.03413796575181592,18
foot,are,-0.03413796575181592,5
like,long,-0.0341658698338471,7
long,like,-0.0341658698338471,7
her,uncle,-0.03417594586731889,6
uncle,her,-0.03417594586731889,6
s,still,-0.03417903094092675,34
still,s,-0.03417903094092675,34
s,as,-0.03419460533168229,302
as,s,-0.03419460533168229,302
honour,so,-0.034197864308135054,25
so,honour,-0.034197864308135054,25
to,company,-0.03420225579713151,31
company,to,-0.03420225579713151,31
kind,from,-0.03420849760863852,6
from,kind,-0.03420849760863852,6
is,deep,-0.034216881752924054,11
deep,is,-0.034216881752924054,11
not,owe,-0.034228389138409906,5
hence,come,-0.034228389138409906,7
come,hence,-0.034228389138409906,7
owe,not,-0.034228389138409906,5
witness,d,-0.034230398333180735,9
d,witness,-0.034230398333180735,9
d,malvolio,-0.034230398333180735,9
malvolio,d,-0.034230398333180735,9
that,a,-0.03424372559032246,1209
a,that,-0.03424372559032246,1209
child,no,-0.03425112119975066,7
no,child,-0.03425112119975066,7
think,a,-0.034270209383476545,117
a,think,-0.034270209383476545,117
in,daughters,-0.03427395539072795,5
daughters,in,-0.03427395539072795,5
ever,they,-0.03428082607747336,12
they,ever,-0.03428082607747336,12
nor,ll,-0.034300714294812226,17
ll,nor,-0.034300714294812226,17
bears,my,-0.03431734737720608,10
wake,my,-0.03431734737720608,5
tidings,my,-0.03431734737720608,5
murther,my,-0.03431734737720608,5
my,bears,-0.03431734737720608,10
my,tidings,-0.03431734737720608,5
my,could,-0.03431734737720608,60
my,wake,-0.03431734737720608,5
my,murther,-0.03431734737720608,5
could,my,-0.03431734737720608,60
be,face,-0.03432303832340237,23
face,be,-0.03432303832340237,23
of,easy,-0.034328837492044226,9
easy,of,-0.034328837492044226,9
by,here,-0.03433860157995485,69
here,by,-0.03433860157995485,69
must,day,-0.03434837656337625,11
day,must,-0.03434837656337625,11
give,king,-0.034349691310442125,33
king,give,-0.034349691310442125,33
were,your,-0.034354637807727226,81
your,were,-0.034354637807727226,81
do,lady,-0.03435495025890437,28
do,quickly,-0.03435495025890437,6
quickly,do,-0.03435495025890437,6
lady,do,-0.03435495025890437,28
till,the,-0.03438468968645304,124
the,till,-0.03438468968645304,124
say,one,-0.034393128315445415,25
one,say,-0.034393128315445415,25
and,english,-0.03440981740088919,34
english,and,-0.03440981740088919,34
in,whose,-0.034417547550046716,54
whose,in,-0.034417547550046716,54
upon,you,-0.03442544688788849,180
you,upon,-0.03442544688788849,180
pray,all,-0.034436291507508626,24
all,pray,-0.034436291507508626,24
she,done,-0.0344634018718798,12
done,she,-0.0344634018718798,12
it,antipholus,-0.03446896276309222,13
antipholus,it,-0.03446896276309222,13
was,put,-0.034469827784214625,9
put,was,-0.034469827784214625,9
no,yourself,-0.03448011908636578,8
yourself,no,-0.03448011908636578,8
so,any,-0.03449748107193537,28
so,hell,-0.03449748107193537,7
any,so,-0.03449748107193537,28
hell,so,-0.03449748107193537,7
from,devil,-0.03452195448395915,5
devil,from,-0.03452195448395915,5
yet,that,-0.03455380843194498,142
that,yet,-0.03455380843194498,142
ground,by,-0.03456893543945277,5
by,ground,-0.03456893543945277,5
by,talbot,-0.03456893543945277,5
sir,lear,-0.03456893543945277,5
talbot,by,-0.03456893543945277,5
lear,sir,-0.03456893543945277,5
his,within,-0.034569602588021144,26
within,his,-0.034569602588021144,26
ear,will,-0.034593508068749564,8
will,ear,-0.034593508068749564,8
the,ere,-0.03459526599370756,74
ere,the,-0.03459526599370756,74
think,th,-0.034603625806127906,10
th,think,-0.034603625806127906,10
are,god,-0.03462024729155403,25
god,are,-0.03462024729155403,25
the,soul,-0.03462078345791206,93
soul,the,-0.03462078345791206,93
my,honest,-0.03462656382451828,27
honest,my,-0.03462656382451828,27
watch,o,-0.03463253232845293,5
bastard,o,-0.03463253232845293,5
o,watch,-0.03463253232845293,5
o,bastard,-0.03463253232845293,5
have,before,-0.03463777142966378,40
before,have,-0.03463777142966378,40
love,friends,-0.03464635257959267,8
friends,love,-0.03464635257959267,8
storm,to,-0.03467741392101055,9
sometimes,to,-0.03467741392101055,9
elbow,to,-0.03467741392101055,9
longaville,to,-0.03467741392101055,9
to,storm,-0.03467741392101055,9
to,tyrant,-0.03467741392101055,9
to,sometimes,-0.03467741392101055,9
to,longaville,-0.03467741392101055,9
to,elbow,-0.03467741392101055,9
tyrant,to,-0.03467741392101055,9
two,should,-0.03468423808608861,9
should,two,-0.03468423808608861,9
all,antipholus,-0.03468538499406386,7
antipholus,all,-0.03468538499406386,7
look,too,-0.03469226637831099,9
too,look,-0.03469226637831099,9
the,rosaline,-0.03472015297714279,19
rosaline,the,-0.03472015297714279,19
i,traitor,-0.03472456050915819,22
traitor,i,-0.03472456050915819,22
without,you,-0.03472630902801463,37
you,without,-0.03472630902801463,37
save,our,-0.03473080011525149,5
gentlemen,our,-0.03473080011525149,5
our,gentlemen,-0.03473080011525149,5
our,save,-0.03473080011525149,5
no,these,-0.0347330816108868,38
these,no,-0.0347330816108868,38
is,told,-0.03473441247780578,17
is,desdemona,-0.03473441247780578,17
told,is,-0.03473441247780578,17
desdemona,is,-0.03473441247780578,17
fear,the,-0.03475463037023856,134
the,fear,-0.03475463037023856,134
my,nay,-0.03476453583123936,56
nay,my,-0.03476453583123936,56
pity,and,-0.03476642983250713,44
and,pity,-0.03476642983250713,44
am,three,-0.03476795440957058,7
three,am,-0.03476795440957058,7
look,know,-0.034777480639725,13
know,look,-0.034777480639725,13
now,fortune,-0.0347908517405011,8
fortune,now,-0.0347908517405011,8
where,take,-0.03479637371135899,13
take,where,-0.03479637371135899,13
cold,so,-0.034809362221355535,8
so,cold,-0.034809362221355535,8
gainst,that,-0.03483193491080903,9
quality,that,-0.03483193491080903,5
begins,that,-0.03483193491080903,5
cross,that,-0.03483193491080903,9
melancholy,that,-0.03483193491080903,6
particular,that,-0.03483193491080903,5
touchstone,that,-0.03483193491080903,8
that,gainst,-0.03483193491080903,9
that,cross,-0.03483193491080903,9
that,particular,-0.03483193491080903,5
that,melancholy,-0.03483193491080903,6
that,begins,-0.03483193491080903,5
that,touchstone,-0.03483193491080903,8
that,corn,-0.03483193491080903,8
that,absence,-0.03483193491080903,5
that,quality,-0.03483193491080903,5
that,entertain,-0.03483193491080903,5
that,somerset,-0.03483193491080903,13
that,slow,-0.03483193491080903,5
absence,that,-0.03483193491080903,5
entertain,that,-0.03483193491080903,5
slow,that,-0.03483193491080903,5
corn,that,-0.03483193491080903,8
somerset,that,-0.03483193491080903,13
is,richard,-0.03483421587521228,38
richard,is,-0.03483421587521228,38
of,wert,-0.03484249158137544,13
wert,of,-0.03484249158137544,13
name,me,-0.03484629053095611,40
me,name,-0.03484629053095611,40
own,sweet,-0.0348536035889676,5
sweet,own,-0.0348536035889676,5
out,not,-0.03485417380274059,95
not,out,-0.03485417380274059,95
for,fell,-0.03488339625625255,8
fell,for,-0.03488339625625255,8
rom,a,-0.03488550273112301,18
a,knew,-0.03488550273112301,18
a,rom,-0.03488550273112301,18
knew,a,-0.03488550273112301,18
heard,one,-0.034892604485397494,5
one,heard,-0.034892604485397494,5
to,french,-0.03489385772409682,34
french,to,-0.03489385772409682,34
much,made,-0.034894874270990694,7
made,much,-0.034894874270990694,7
upon,then,-0.03490540089142067,32
then,upon,-0.03490540089142067,32
what,wherein,-0.034918603137379434,5
wherein,what,-0.034918603137379434,5
king,find,-0.03492443595451256,13
find,king,-0.03492443595451256,13
have,remember,-0.03492662709837909,9
remember,have,-0.03492662709837909,9
i,cleopatra,-0.034936119082101924,47
cleopatra,i,-0.034936119082101924,47
this,draw,-0.034952083956989996,11
draw,this,-0.034952083956989996,11
caesar,if,-0.03495428502771892,17
if,caesar,-0.03495428502771892,17
st,old,-0.03496433772940204,6
old,st,-0.03496433772940204,6
sun,not,-0.03497140810819084,16
not,sun,-0.03497140810819084,16
glory,and,-0.0349908134499518,18
carry,and,-0.0349908134499518,18
lodovico,and,-0.0349908134499518,9
and,glory,-0.0349908134499518,18
and,weight,-0.0349908134499518,9
and,carry,-0.0349908134499518,18
and,lodovico,-0.0349908134499518,9
weight,and,-0.0349908134499518,9
they,bed,-0.03500525407180563,6
bed,they,-0.03500525407180563,6
her,two,-0.03500633709908843,20
two,her,-0.03500633709908843,20
all,air,-0.035017287556571186,6
all,bardolph,-0.035017287556571186,6
air,all,-0.035017287556571186,6
bardolph,all,-0.035017287556571186,6
do,name,-0.03502258218424073,20
name,do,-0.03502258218424073,20
were,up,-0.03503593879905106,14
up,were,-0.03503593879905106,14
state,a,-0.03504220288866038,34
a,state,-0.03504220288866038,34
last,which,-0.03504279744162348,5
which,last,-0.03504279744162348,5
if,men,-0.035117553631861115,27
men,if,-0.035117553631861115,27
in,cast,-0.03513479706386401,9
cast,in,-0.03513479706386401,9
to,care,-0.035137228132204545,32
care,to,-0.035137228132204545,32
tis,queen,-0.0351404475110413,11
queen,tis,-0.0351404475110413,11
sure,how,-0.035148190327007306,5
how,sure,-0.035148190327007306,5
have,kiss,-0.03515757338507812,10
kiss,have,-0.03515757338507812,10
the,tongue,-0.03515994489513419,84
tongue,the,-0.03515994489513419,84
in,like,-0.03516218438734168,157
like,in,-0.03516218438734168,157
warrant,with,-0.03519392261923581,11
with,warrant,-0.03519392261923581,11
that,mine,-0.03521139712971039,104
mine,that,-0.03521139712971039,104
is,out,-0.035212872548635074,103
out,is,-0.035212872548635074,103
but,dies,-0.03521314580375429,5
but,virtuous,-0.03521314580375429,5
st,let,-0.03521314580375429,20
dies,but,-0.03521314580375429,5
let,st,-0.03521314580375429,20
virtuous,but,-0.03521314580375429,5
help,a,-0.035218423009521355,32
a,help,-0.035218423009521355,32
s,left,-0.03522300856360336,15
s,tender,-0.03522300856360336,9
s,brought,-0.03522300856360336,12
s,escalus,-0.03522300856360336,6
tender,s,-0.03522300856360336,9
escalus,s,-0.03522300856360336,6
left,s,-0.03522300856360336,15
brought,s,-0.03522300856360336,12
to,together,-0.03524327000354164,39
together,to,-0.03524327000354164,39
soul,ll,-0.035245860439125073,9
ll,soul,-0.035245860439125073,9
there,till,-0.03526116724308181,11
till,there,-0.03526116724308181,11
thrice,it,-0.03526510319118704,5
it,thrice,-0.03526510319118704,5
kind,thee,-0.035280565499132215,7
thee,kind,-0.035280565499132215,7
